,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
7376,두부,,,,,,,,,,,,,,,,,,
7377,참기름,,,,,,,,,,,,,,,,,,
7378,찌개용두부,,,,,,,,,,,,,,,,,,
7379,찌개용두부,,,,,,,,,,,,,,,,,,
7380,찌개용두부,,,,,,,,,,,,,,,,,,
7381,찌개용두부,,,,,,,,,,,,,,,,,,
7382,양파,,,,,,,,,,,,,,,,,,
7383,찌개용두부,,,,,,,,,,,,,,,,,,
7384,콩나물,찌개용두부,,,,,,,,,,,,,,,,,
7385,두부,양배추,,,,,,,,,,,,,,,,,
7386,찌개용두부,,,,,,,,,,,,,,,,,,
7387,찌개용두부,양배추,,,,,,,,,,,,,,,,,
7388,얼갈이,,,,,,,,,,,,,,,,,,
7389,유정란/친환경,,,,,,,,,,,,,,,,,,
7390,백미/유,가지,,,,,,,,,,,,,,,,,
7391,찌개용두부,,,,,,,,,,,,,,,,,,
7392,방울토마토/대추형,양배추,,,,,,,,,,,,,,,,,
7393,중파,,,,,,,,,,,,,,,,,,
7394,중파,,,,,,,,,,,,,,,,,,
7395,콩나물,,,,,,,,,,,,,,,,,,
7396,쌈채소모음,,,,,,,,,,,,,,,,,,
7397,양배추,,,,,,,,,,,,,,,,,,
7398,콩나물,양배추,,,,,,,,,,,,,,,,,
7399,두부,콩나물,,,,,,,,,,,,,,,,,
7400,두부,,,,,,,,,,,,,,,,,,
7401,황토숙주나물,,,,,,,,,,,,,,,,,,
7402,유정란/친환경,백미/유,,,,,,,,,,,,,,,,,
7403,시금치,어린잎채소,,,,,,,,,,,,,,,,,
7404,어린잎채소,,,,,,,,,,,,,,,,,,
7405,어린잎채소,대파,,,,,,,,,,,,,,,,,
7406,어린잎채소,,,,,,,,,,,,,,,,,,
7407,두부,,,,,,,,,,,,,,,,,,
7408,떡국떡,콩나물,사과/,시금치,,,,,,,,,,,,,,,
7409,어린잎채소,당근,,,,,,,,,,,,,,,,,
7410,어린잎채소,,,,,,,,,,,,,,,,,,
7411,떡국떡,시금치,어린잎채소,브로컬리,,,,,,,,,,,,,,,
7412,당근,팽이버섯,,,,,,,,,,,,,,,,,
7413,어린잎채소,,,,,,,,,,,,,,,,,,
7414,어린잎채소,,,,,,,,,,,,,,,,,,
7415,시금치,찹쌀백미/유,,,,,,,,,,,,,,,,,
7416,사과/,시금치,어린잎채소,브로컬리,,,,,,,,,,,,,,,
7417,시금치,,,,,,,,,,,,,,,,,,
7418,시금치,어린잎채소,,,,,,,,,,,,,,,,,
7419,브로컬리,,,,,,,,,,,,,,,,,,
7420,시금치,,,,,,,,,,,,,,,,,,
7421,사과/,,,,,,,,,,,,,,,,,,
7422,브로컬리,,,,,,,,,,,,,,,,,,
7423,두부,시금치,월동무,,,,,,,,,,,,,,,,
7424,콩나물,백미/유,,,,,,,,,,,,,,,,,
7425,어린잎채소,브로컬리,,,,,,,,,,,,,,,,,
7426,어린잎채소,브로컬리,당근,,,,,,,,,,,,,,,,
7427,시금치,브로컬리,당근,,,,,,,,,,,,,,,,
7428,떡국떡,어린잎채소,,,,,,,,,,,,,,,,,
7429,브로컬리,당근,,,,,,,,,,,,,,,,,
7430,시금치,브로컬리,당근,,,,,,,,,,,,,,,,
7431,시금치,,,,,,,,,,,,,,,,,,
7432,사과/,,,,,,,,,,,,,,,,,,
7433,백미/유,,,,,,,,,,,,,,,,,,
7434,사과/,상추,,,,,,,,,,,,,,,,,
7435,브로컬리,당근,,,,,,,,,,,,,,,,,
7436,상추,어린잎채소,,,,,,,,,,,,,,,,,
7437,양파,,,,,,,,,,,,,,,,,,
7438,브로컬리,,,,,,,,,,,,,,,,,,
7439,어린잎채소,참외,팽이버섯,,,,,,,,,,,,,,,,
7440,브로컬리,,,,,,,,,,,,,,,,,,
7441,콩나물,검은콩두유,,,,,,,,,,,,,,,,,
7442,어린잎채소,,,,,,,,,,,,,,,,,,
7443,상추,브로컬리,당근,월동무,,,,,,,,,,,,,,,
7444,어린잎채소,당근,찹쌀백미/유,,,,,,,,,,,,,,,,
7445,두부,브로컬리,,,,,,,,,,,,,,,,,
7446,당근,,,,,,,,,,,,,,,,,,
7447,사과/,시금치,,,,,,,,,,,,,,,,,
7448,시금치,,,,,,,,,,,,,,,,,,
7449,오이,상추,어린잎채소,부추,,,,,,,,,,,,,,,
7450,사과/,,,,,,,,,,,,,,,,,,
7451,오이,,,,,,,,,,,,,,,,,,
7452,딸기/,,,,,,,,,,,,,,,,,,
7453,오이,어린잎채소,브로컬리,당근,,,,,,,,,,,,,,,
7454,오이,사과/,당근,,,,,,,,,,,,,,,,
7455,오이,상추,,,,,,,,,,,,,,,,,
7456,시금치,,,,,,,,,,,,,,,,,,
7457,시금치,중파,,,,,,,,,,,,,,,,,
7458,상추,,,,,,,,,,,,,,,,,,
7459,사과/,백미/유,,,,,,,,,,,,,,,,,
7460,당근,,,,,,,,,,,,,,,,,,
7461,어린잎채소,브로컬리,,,,,,,,,,,,,,,,,
7462,상추,,,,,,,,,,,,,,,,,,
7463,가지,,,,,,,,,,,,,,,,,,
7464,브로컬리,가지,,,,,,,,,,,,,,,,,
7465,오이,,,,,,,,,,,,,,,,,,
7466,완숙토마토,브로컬리,,,,,,,,,,,,,,,,,
7467,시금치,완숙토마토,,,,,,,,,,,,,,,,,
7468,상추,,,,,,,,,,,,,,,,,,
7469,어린잎채소,브로컬리,당근,,,,,,,,,,,,,,,,
7470,오이,상추,참외,,,,,,,,,,,,,,,,
7471,오이,시금치,완숙토마토,브로컬리,중파,,,,,,,,,,,,,,
7472,사과/,,,,,,,,,,,,,,,,,,
7473,시금치,어린잎채소,브로컬리,,,,,,,,,,,,,,,,
7474,양파,오이,오이,브로컬리,가지,,,,,,,,,,,,,,
7475,두부,참외,,,,,,,,,,,,,,,,,
7476,시금치,브로컬리,,,,,,,,,,,,,,,,,
7477,백미/유,,,,,,,,,,,,,,,,,,
7478,오이,어린잎채소,중파,부추,,,,,,,,,,,,,,,
7479,당근,,,,,,,,,,,,,,,,,,
7480,양파,사과/,브로컬리,,,,,,,,,,,,,,,,
7481,오이,,,,,,,,,,,,,,,,,,
7482,애호박,어린잎채소,브로컬리,당근,,,,,,,,,,,,,,,
7483,어린잎채소,,,,,,,,,,,,,,,,,,
7484,시금치,브로컬리,,,,,,,,,,,,,,,,,
7485,어린잎채소,완숙토마토,,,,,,,,,,,,,,,,,
7486,사과/,당근,당근,참외,참외,,,,,,,,,,,,,,
7487,어린잎채소,브로컬리,,,,,,,,,,,,,,,,,
7488,어린잎채소,브로컬리,당근,,,,,,,,,,,,,,,,
7489,애호박,,,,,,,,,,,,,,,,,,
7490,참외,,,,,,,,,,,,,,,,,,
7491,어린잎채소,브로컬리,,,,,,,,,,,,,,,,,
7492,완숙토마토,브로컬리,가지,,,,,,,,,,,,,,,,
7493,오이,시금치,브로컬리,당근,부추,부추,,,,,,,,,,,,,
7494,방울토마토/대추형,어린잎채소,브로컬리,당근,,,,,,,,,,,,,,,
7495,오이,,,,,,,,,,,,,,,,,,
7496,콩국물,브로컬리,,,,,,,,,,,,,,,,,
7497,오이,방울토마토/대추형,,,,,,,,,,,,,,,,,
7498,브로컬리,가지,,,,,,,,,,,,,,,,,
7499,상추,어린잎채소,,,,,,,,,,,,,,,,,
7500,오이,상추,시금치,당근,,,,,,,,,,,,,,,
7501,콩국물,,,,,,,,,,,,,,,,,,
7502,오이,완숙토마토,브로컬리,부추,,,,,,,,,,,,,,,
7503,상추,,,,,,,,,,,,,,,,,,
7504,오이,백미/유,,,,,,,,,,,,,,,,,
7505,두부,,,,,,,,,,,,,,,,,,
7506,양파,방울토마토/대추형,당근,,,,,,,,,,,,,,,,
7507,오이,어린잎채소,양배추,,,,,,,,,,,,,,,,
7508,두부,참기름,참기름,참기름,당근,당근,당근,부추,부추,,,,,,,,,,
7509,두부,두부,방울토마토/대추형,어린잎채소,당근,중파,사과,,,,,,,,,,,,
7510,가지,부추,,,,,,,,,,,,,,,,,
7511,애호박,어린잎채소,완숙토마토,사과,복숭아,,,,,,,,,,,,,,
7512,오이,가지,,,,,,,,,,,,,,,,,
7513,어린잎채소,부추,,,,,,,,,,,,,,,,,
7514,두부,오이,콩나물,백미/유,중파,,,,,,,,,,,,,,
7515,두부,상추,,,,,,,,,,,,,,,,,
7516,가지,,,,,,,,,,,,,,,,,,
7517,애호박,,,,,,,,,,,,,,,,,,
7518,상추,어린잎채소,브로컬리,,,,,,,,,,,,,,,,
7519,브로컬리,,,,,,,,,,,,,,,,,,
7520,상추,양배추,,,,,,,,,,,,,,,,,
7521,두부,콩나물,부추,사과,복숭아,,,,,,,,,,,,,,
7522,오이,,,,,,,,,,,,,,,,,,
7523,양파,오이,어린잎채소,완숙토마토,,,,,,,,,,,,,,,
7524,오이,상추,,,,,,,,,,,,,,,,,
7525,애호박,어린잎채소,,,,,,,,,,,,,,,,,
7526,오이,,,,,,,,,,,,,,,,,,
7527,방울토마토/대추형,,,,,,,,,,,,,,,,,,
7528,어린잎채소,,,,,,,,,,,,,,,,,,
7529,어린잎채소,사과,,,,,,,,,,,,,,,,,
7530,시금치,당근,,,,,,,,,,,,,,,,,
7531,상추,어린잎채소,브로컬리,,,,,,,,,,,,,,,,
7532,오이,오이,방울토마토/대추형,시금치,무,당근,,,,,,,,,,,,,
7533,시금치,애호박,어린잎채소,,,,,,,,,,,,,,,,
7534,방울토마토/대추형,백미/유,,,,,,,,,,,,,,,,,
7535,어린잎채소,부추,,,,,,,,,,,,,,,,,
7536,양파,무,브로컬리,,,,,,,,,,,,,,,,
7537,오이,,,,,,,,,,,,,,,,,,
7538,중파,찹쌀백미/유,,,,,,,,,,,,,,,,,
7539,양배추,,,,,,,,,,,,,,,,,,
7540,두부,딸기/,참기름,양배추,,,,,,,,,,,,,,,
7541,당근,,,,,,,,,,,,,,,,,,
7542,찌개용두부,,,,,,,,,,,,,,,,,,
7543,찌개용두부,,,,,,,,,,,,,,,,,,
7544,두부,양파,당근,,,,,,,,,,,,,,,,
7545,동물복지유정란,찌개용두부,,,,,,,,,,,,,,,,,
7546,시금치,,,,,,,,,,,,,,,,,,
7547,월동무,찌개용두부,,,,,,,,,,,,,,,,,
7548,양배추,,,,,,,,,,,,,,,,,,
7549,두부,찌개용두부,,,,,,,,,,,,,,,,,
7550,월동무,,,,,,,,,,,,,,,,,,
7551,월동무,월동무,대파,찌개용두부,양배추,,,,,,,,,,,,,,
7552,딸기/,당근,대파,,,,,,,,,,,,,,,,
7553,두부,,,,,,,,,,,,,,,,,,
7554,시금치,당근,월동무,,,,,,,,,,,,,,,,
7555,두부,콩나물,,,,,,,,,,,,,,,,,
7556,브로컬리,찌개용두부,,,,,,,,,,,,,,,,,
7557,월동무,,,,,,,,,,,,,,,,,,
7558,양배추,,,,,,,,,,,,,,,,,,
7559,찌개용두부,,,,,,,,,,,,,,,,,,
7560,월동무,,,,,,,,,,,,,,,,,,
7561,두부,당근,황토숙주나물,찌개용두부,,,,,,,,,,,,,,,
7562,브로컬리,얼갈이,,,,,,,,,,,,,,,,,
7563,시금치,,,,,,,,,,,,,,,,,,
7564,두부,,,,,,,,,,,,,,,,,,
7565,두부,찌개용두부,,,,,,,,,,,,,,,,,
7566,두부,,,,,,,,,,,,,,,,,,
7567,찌개용두부,,,,,,,,,,,,,,,,,,
7568,양파,콩나물,브로컬리,대파,,,,,,,,,,,,,,,
7569,딸기/,,,,,,,,,,,,,,,,,,
7570,월동무,찌개용두부,,,,,,,,,,,,,,,,,
7571,월동무,찌개용두부,,,,,,,,,,,,,,,,,
7572,무,,,,,,,,,,,,,,,,,,
7573,두부,당근,,,,,,,,,,,,,,,,,
7574,오이,,,,,,,,,,,,,,,,,,
7575,두부,,,,,,,,,,,,,,,,,,
7576,무,,,,,,,,,,,,,,,,,,
7577,콩나물,,,,,,,,,,,,,,,,,,
7578,콩국물,콩국물,오이,부추,,,,,,,,,,,,,,,
7579,콩국물,,,,,,,,,,,,,,,,,,
7580,중파,,,,,,,,,,,,,,,,,,
7581,콩나물,,,,,,,,,,,,,,,,,,
7582,콩국물,찌개용두부,,,,,,,,,,,,,,,,,
7583,콩국물,중파,,,,,,,,,,,,,,,,,
7584,양파,,,,,,,,,,,,,,,,,,
7585,콩나물,,,,,,,,,,,,,,,,,,
7586,콩나물,사과,,,,,,,,,,,,,,,,,
7587,두부,콩나물,,,,,,,,,,,,,,,,,
7588,오이,당근,사과,,,,,,,,,,,,,,,,
7589,부추,,,,,,,,,,,,,,,,,,
7590,찌개용두부,,,,,,,,,,,,,,,,,,
7591,오이,당근,,,,,,,,,,,,,,,,,
7592,콩나물,어린잎채소,백미/유,유기농저지방우유,당근,유기농우유,쌈채소모음,,,,,,,,,,,,
7593,콩나물,찌개용두부,부추,,,,,,,,,,,,,,,,
7594,부추,,,,,,,,,,,,,,,,,,
7595,찌개용두부,부추,,,,,,,,,,,,,,,,,
7596,오이,시금치,,,,,,,,,,,,,,,,,
7597,무,,,,,,,,,,,,,,,,,,
7598,두부,,,,,,,,,,,,,,,,,,
7599,대파,,,,,,,,,,,,,,,,,,
7600,브로컬리,,,,,,,,,,,,,,,,,,
7601,대파,,,,,,,,,,,,,,,,,,
7602,대파,쌈채소모음,,,,,,,,,,,,,,,,,
7603,딸기/,,,,,,,,,,,,,,,,,,
7604,양파,,,,,,,,,,,,,,,,,,
7605,대파,,,,,,,,,,,,,,,,,,
7606,콩나물,,,,,,,,,,,,,,,,,,
7607,대파,,,,,,,,,,,,,,,,,,
7608,참기름,,,,,,,,,,,,,,,,,,
7609,월동무,,,,,,,,,,,,,,,,,,
7610,대파,,,,,,,,,,,,,,,,,,
7611,두부,오이,,,,,,,,,,,,,,,,,
7612,당면,,,,,,,,,,,,,,,,,,
7613,오이,상추,중파,,,,,,,,,,,,,,,,
7614,유정란/친환경,양파,중파,도토리묵,,,,,,,,,,,,,,,
7615,유정란/친환경,중파,,,,,,,,,,,,,,,,,
7616,오이,,,,,,,,,,,,,,,,,,
7617,중파,,,,,,,,,,,,,,,,,,
7618,오이,,,,,,,,,,,,,,,,,,
7619,유정란/친환경,,,,,,,,,,,,,,,,,,
7620,유정란/친환경,,,,,,,,,,,,,,,,,,
7621,유정란/친환경,중파,가지,,,,,,,,,,,,,,,,
7622,두부,,,,,,,,,,,,,,,,,,
7623,무,중파,,,,,,,,,,,,,,,,,
7624,오이,,,,,,,,,,,,,,,,,,
7625,구운도시락김,,,,,,,,,,,,,,,,,,
7626,찌개용두부,,,,,,,,,,,,,,,,,,
7627,찌개용두부,,,,,,,,,,,,,,,,,,
7628,콩나물,,,,,,,,,,,,,,,,,,
7629,콩나물,,,,,,,,,,,,,,,,,,
7630,두부,유정란/친환경,깐마늘/난지형/유,,,,,,,,,,,,,,,,
7631,딸기/,찌개용두부,,,,,,,,,,,,,,,,,
7632,콩나물,,,,,,,,,,,,,,,,,,
7633,시금치,,,,,,,,,,,,,,,,,,
7634,콩나물,,,,,,,,,,,,,,,,,,
7635,얼음식혜,,,,,,,,,,,,,,,,,,
7636,유정란/친환경,,,,,,,,,,,,,,,,,,
7637,상추,중파,,,,,,,,,,,,,,,,,
7638,참외,,,,,,,,,,,,,,,,,,
7639,유기농우유,,,,,,,,,,,,,,,,,,
7640,콩나물,,,,,,,,,,,,,,,,,,
7641,상추,,,,,,,,,,,,,,,,,,
7642,중파,,,,,,,,,,,,,,,,,,
7643,콩나물,,,,,,,,,,,,,,,,,,
7644,오이,중파,,,,,,,,,,,,,,,,,
7645,유정란/친환경,어린잎채소,완숙토마토,깐마늘/난지형/유,가지,,,,,,,,,,,,,,
7646,시금치,,,,,,,,,,,,,,,,,,
7647,중파,찌개용두부,얼음식혜,,,,,,,,,,,,,,,,
7648,유기농우유,중파,,,,,,,,,,,,,,,,,
7649,오이,,,,,,,,,,,,,,,,,,
7650,찌개용두부,,,,,,,,,,,,,,,,,,
7651,유정란/친환경,콩나물,,,,,,,,,,,,,,,,,
7652,황토숙주나물,부추,,,,,,,,,,,,,,,,,
7653,두부,유정란/친환경,콩나물,중파,얼음식혜,,,,,,,,,,,,,,
7654,유기농우유,가지,,,,,,,,,,,,,,,,,
7655,부추,당면,,,,,,,,,,,,,,,,,
7656,두부,,,,,,,,,,,,,,,,,,
7657,두부,,,,,,,,,,,,,,,,,,
7658,콩나물,,,,,,,,,,,,,,,,,,
7659,콩나물,,,,,,,,,,,,,,,,,,
7660,백미/유,,,,,,,,,,,,,,,,,,
7661,두부,,,,,,,,,,,,,,,,,,
7662,떡국떡,두부,찌개용두부,,,,,,,,,,,,,,,,
7663,딸기/,,,,,,,,,,,,,,,,,,
7664,두부,명태참어묵,,,,,,,,,,,,,,,,,
7665,오이,,,,,,,,,,,,,,,,,,
7666,명태참어묵,,,,,,,,,,,,,,,,,,
7667,명태참어묵,,,,,,,,,,,,,,,,,,
7668,완숙토마토,,,,,,,,,,,,,,,,,,
7669,두부,오이,명태참어묵,깻잎,,,,,,,,,,,,,,,
7670,백미/유,,,,,,,,,,,,,,,,,,
7671,두부,,,,,,,,,,,,,,,,,,
7672,명태참어묵,,,,,,,,,,,,,,,,,,
7673,백미/유,깐마늘/난지형/유,,,,,,,,,,,,,,,,,
7674,두부,,,,,,,,,,,,,,,,,,
7675,백미/유,,,,,,,,,,,,,,,,,,
7676,도토리묵,,,,,,,,,,,,,,,,,,
7677,도토리묵,,,,,,,,,,,,,,,,,,
7678,도토리묵,,,,,,,,,,,,,,,,,,
7679,도토리묵,,,,,,,,,,,,,,,,,,
7680,두부,,,,,,,,,,,,,,,,,,
7681,두부,,,,,,,,,,,,,,,,,,
7682,유정란/친환경,,,,,,,,,,,,,,,,,,
7683,월동무,,,,,,,,,,,,,,,,,,
7684,동물복지유정란,,,,,,,,,,,,,,,,,,
7685,시금치,,,,,,,,,,,,,,,,,,
7686,두부,,,,,,,,,,,,,,,,,,
7687,두부,,,,,,,,,,,,,,,,,,
7688,두부,콩나물,,,,,,,,,,,,,,,,,
7689,대파,,,,,,,,,,,,,,,,,,
7690,두부,,,,,,,,,,,,,,,,,,
7691,두부,,,,,,,,,,,,,,,,,,
7692,양파,찌개용두부,,,,,,,,,,,,,,,,,
7693,딸기/,,,,,,,,,,,,,,,,,,
7694,두부,누룽지,,,,,,,,,,,,,,,,,
7695,참기름,,,,,,,,,,,,,,,,,,
7696,두부,유정란/친환경,동물복지유정란,콩나물,부추,,,,,,,,,,,,,,
7697,두부,양파,깐마늘/난지형/유,,,,,,,,,,,,,,,,
7698,두부,두부,유정란/친환경,오이,참기름,당근,,,,,,,,,,,,,
7699,유정란/친환경,양파,,,,,,,,,,,,,,,,,
7700,중파,,,,,,,,,,,,,,,,,,
7701,두부,중파,,,,,,,,,,,,,,,,,
7702,방울토마토/대추형,애호박,,,,,,,,,,,,,,,,,
7703,유정란/친환경,참외,,,,,,,,,,,,,,,,,
7704,중파,,,,,,,,,,,,,,,,,,
7705,유정란/친환경,유정란/친환경,당근,,,,,,,,,,,,,,,,
7706,부추,,,,,,,,,,,,,,,,,,
7707,유정란/친환경,,,,,,,,,,,,,,,,,,
7708,두부,부추,,,,,,,,,,,,,,,,,
7709,두부,유정란/친환경,상추,중파,,,,,,,,,,,,,,,
7710,월동무,,,,,,,,,,,,,,,,,,
7711,동물복지유정란,,,,,,,,,,,,,,,,,,
7712,유정란/친환경,,,,,,,,,,,,,,,,,,
7713,콩나물,무,,,,,,,,,,,,,,,,,
7714,월동무,,,,,,,,,,,,,,,,,,
7715,찌개용두부,,,,,,,,,,,,,,,,,,
7716,찌개용두부,,,,,,,,,,,,,,,,,,
7717,누룽지,,,,,,,,,,,,,,,,,,
7718,콩나물,찌개용두부,,,,,,,,,,,,,,,,,
7719,황토숙주나물,,,,,,,,,,,,,,,,,,
7720,찌개용두부,,,,,,,,,,,,,,,,,,
7721,찌개용두부,,,,,,,,,,,,,,,,,,
7722,당근,양배추,,,,,,,,,,,,,,,,,
7723,양파,오이,애호박,당근,찌개용두부,,,,,,,,,,,,,,
7724,당근,찌개용두부,,,,,,,,,,,,,,,,,
7725,양배추,,,,,,,,,,,,,,,,,,
7726,당근,,,,,,,,,,,,,,,,,,
7727,찌개용두부,,,,,,,,,,,,,,,,,,
7728,당근,찌개용두부,,,,,,,,,,,,,,,,,
7729,무,,,,,,,,,,,,,,,,,,
7730,참기름,,,,,,,,,,,,,,,,,,
7731,참기름,,,,,,,,,,,,,,,,,,
7732,유정란/친환경,,,,,,,,,,,,,,,,,,
7733,두부,,,,,,,,,,,,,,,,,,
7734,동물복지유정란,,,,,,,,,,,,,,,,,,
7735,유정란/친환경,,,,,,,,,,,,,,,,,,
7736,양파,,,,,,,,,,,,,,,,,,
7737,유정란/친환경,,,,,,,,,,,,,,,,,,
7738,두부,유정란/친환경,,,,,,,,,,,,,,,,,
7739,동물복지유정란,,,,,,,,,,,,,,,,,,
7740,당면,,,,,,,,,,,,,,,,,,
7741,두부,동물복지유정란,콩나물,,,,,,,,,,,,,,,,
7742,유정란/친환경,,,,,,,,,,,,,,,,,,
7743,두부,,,,,,,,,,,,,,,,,,
7744,콩나물,,,,,,,,,,,,,,,,,,
7745,두부,,,,,,,,,,,,,,,,,,
7746,유정란/친환경,,,,,,,,,,,,,,,,,,
7747,두부,,,,,,,,,,,,,,,,,,
7748,유정란/친환경,,,,,,,,,,,,,,,,,,
7749,두부,,,,,,,,,,,,,,,,,,
7750,동물복지유정란,,,,,,,,,,,,,,,,,,
7751,두부,,,,,,,,,,,,,,,,,,
7752,두부,,,,,,,,,,,,,,,,,,
7753,두부,,,,,,,,,,,,,,,,,,
7754,유정란/친환경,,,,,,,,,,,,,,,,,,
7755,동물복지유정란,,,,,,,,,,,,,,,,,,
7756,유정란/친환경,,,,,,,,,,,,,,,,,,
7757,찌개용두부,,,,,,,,,,,,,,,,,,
7758,두부,,,,,,,,,,,,,,,,,,
7759,동물복지유정란,,,,,,,,,,,,,,,,,,
7760,동물복지유정란,,,,,,,,,,,,,,,,,,
7761,두부,,,,,,,,,,,,,,,,,,
7762,두부,,,,,,,,,,,,,,,,,,
7763,떡국떡,두부,팽이버섯,,,,,,,,,,,,,,,,
7764,두부,콩나물,월동무,,,,,,,,,,,,,,,,
7765,두부,월동무,대파,,,,,,,,,,,,,,,,
7766,두부,유정란/친환경,월동무,,,,,,,,,,,,,,,,
7767,유정란/친환경,,,,,,,,,,,,,,,,,,
7768,두부,월동무,당면,,,,,,,,,,,,,,,,
7769,두부,유정란/친환경,,,,,,,,,,,,,,,,,
7770,두부,,,,,,,,,,,,,,,,,,
7771,두부,시금치,,,,,,,,,,,,,,,,,
7772,두부,,,,,,,,,,,,,,,,,,
7773,두부,유정란/친환경,,,,,,,,,,,,,,,,,
7774,유정란/친환경,당근,월동무,,,,,,,,,,,,,,,,
7775,대파,,,,,,,,,,,,,,,,,,
7776,두부,어린잎채소,,,,,,,,,,,,,,,,,
7777,두부,유정란/친환경,오이,시금치,명태참어묵,중파,,,,,,,,,,,,,
7778,두부,유정란/친환경,,,,,,,,,,,,,,,,,
7779,양파,명태참어묵,양배추,,,,,,,,,,,,,,,,
7780,중파,,,,,,,,,,,,,,,,,,
7781,당면,,,,,,,,,,,,,,,,,,
7782,유정란/친환경,,,,,,,,,,,,,,,,,,
7783,두부,명태참어묵,,,,,,,,,,,,,,,,,
7784,유정란/친환경,,,,,,,,,,,,,,,,,,
7785,두부,유정란/친환경,,,,,,,,,,,,,,,,,
7786,두부,,,,,,,,,,,,,,,,,,
7787,유정란/친환경,,,,,,,,,,,,,,,,,,
7788,두부,,,,,,,,,,,,,,,,,,
7789,가지,,,,,,,,,,,,,,,,,,
7790,두부,유정란/친환경,,,,,,,,,,,,,,,,,
7791,두부,,,,,,,,,,,,,,,,,,
7792,두부,무,,,,,,,,,,,,,,,,,
7793,두부,가지,,,,,,,,,,,,,,,,,
7794,두부,동물복지유정란,가지,,,,,,,,,,,,,,,,
7795,두부,유정란/친환경,,,,,,,,,,,,,,,,,
7796,찌개용두부,,,,,,,,,,,,,,,,,,
7797,찌개용두부,,,,,,,,,,,,,,,,,,
7798,두부,,,,,,,,,,,,,,,,,,
7799,두부,,,,,,,,,,,,,,,,,,
7800,유정란/친환경,유정란/친환경,시금치,시금치,,,,,,,,,,,,,,,
7801,두부,,,,,,,,,,,,,,,,,,
7802,유정란/친환경,양파,,,,,,,,,,,,,,,,,
7803,두부,,,,,,,,,,,,,,,,,,
7804,유정란/친환경,,,,,,,,,,,,,,,,,,
7805,상추,브로컬리,깻잎,,,,,,,,,,,,,,,,
7806,시금치,찌개용두부,,,,,,,,,,,,,,,,,
7807,양파,,,,,,,,,,,,,,,,,,
7808,도토리묵,,,,,,,,,,,,,,,,,,
7809,깐마늘/난지형/유,양배추,,,,,,,,,,,,,,,,,
7810,어린잎채소,,,,,,,,,,,,,,,,,,
7811,유정란/친환경,,,,,,,,,,,,,,,,,,
7812,두부,어린잎채소,,,,,,,,,,,,,,,,,
7813,양파,,,,,,,,,,,,,,,,,,
7814,두부,유정란/친환경,시금치,,,,,,,,,,,,,,,,
7815,유정란/친환경,깐마늘/난지형/유,,,,,,,,,,,,,,,,,
7816,유정란/친환경,어린잎채소,양배추,,,,,,,,,,,,,,,,
7817,명태참어묵,,,,,,,,,,,,,,,,,,
7818,부추,,,,,,,,,,,,,,,,,,
7819,두부,시금치,,,,,,,,,,,,,,,,,
7820,유정란/친환경,어린잎채소,브로컬리,,,,,,,,,,,,,,,,
7821,양파,오이,시금치,,,,,,,,,,,,,,,,
7822,유정란/친환경,상추,양배추,,,,,,,,,,,,,,,,
7823,브로컬리,,,,,,,,,,,,,,,,,,
7824,유정란/친환경,,,,,,,,,,,,,,,,,,
7825,상추,,,,,,,,,,,,,,,,,,
7826,두부,상추,가지,,,,,,,,,,,,,,,,
7827,상추,,,,,,,,,,,,,,,,,,
7828,두부,,,,,,,,,,,,,,,,,,
7829,양파,가지,,,,,,,,,,,,,,,,,
7830,가지,,,,,,,,,,,,,,,,,,
7831,상추,깐마늘/난지형/유,,,,,,,,,,,,,,,,,
7832,가지,,,,,,,,,,,,,,,,,,
7833,깻잎,,,,,,,,,,,,,,,,,,
7834,오이,,,,,,,,,,,,,,,,,,
7835,명태참어묵,,,,,,,,,,,,,,,,,,
7836,양파,,,,,,,,,,,,,,,,,,
7837,두부,쌈채소모음,가지,깻잎,,,,,,,,,,,,,,,
7838,유정란/친환경,깐마늘/난지형/유,,,,,,,,,,,,,,,,,
7839,두부,가지,양배추,,,,,,,,,,,,,,,,
7840,어린잎채소,,,,,,,,,,,,,,,,,,
7841,오이,,,,,,,,,,,,,,,,,,
7842,찌개용두부,,,,,,,,,,,,,,,,,,
7843,오이,,,,,,,,,,,,,,,,,,
7844,도토리묵,,,,,,,,,,,,,,,,,,
7845,양파,,,,,,,,,,,,,,,,,,
7846,찌개용두부,,,,,,,,,,,,,,,,,,
7847,두부,,,,,,,,,,,,,,,,,,
7848,참기름,,,,,,,,,,,,,,,,,,
7849,찹쌀백미/유,,,,,,,,,,,,,,,,,,
7850,참기름,,,,,,,,,,,,,,,,,,
7851,참기름,찌개용두부,,,,,,,,,,,,,,,,,
7852,유기농우유,,,,,,,,,,,,,,,,,,
7853,두부,,,,,,,,,,,,,,,,,,
7854,콩나물,,,,,,,,,,,,,,,,,,
7855,두부,누룽지,찌개용두부,,,,,,,,,,,,,,,,
7856,두부,누룽지,찌개용두부,,,,,,,,,,,,,,,,
7857,복숭아,,,,,,,,,,,,,,,,,,
7858,두부,누룽지,복숭아,,,,,,,,,,,,,,,,
7859,두부,누룽지,,,,,,,,,,,,,,,,,
7860,월동무,,,,,,,,,,,,,,,,,,
7861,오이,,,,,,,,,,,,,,,,,,
