,0,1,2,3,4,5,6,7,8,9,10,11
38996,동물복지유정란,,,,,,,,,,,
38997,동물복지유정란,,,,,,,,,,,
38998,두부,깐마늘/난지형/유,,,,,,,,,,
38999,오이,,,,,,,,,,,
39000,앞다리불고기-성남용인,,,,,,,,,,,
39001,두부,유정란/친환경,유정란/친환경,양파,양파,,,,,,,
39002,콩나물,,,,,,,,,,,
39003,동물복지유정란,,,,,,,,,,,
39004,콩나물,,,,,,,,,,,
39005,두부,연두부,백미/유,,,,,,,,,
39006,백미/유,,,,,,,,,,,
39007,백미/유,,,,,,,,,,,
39008,백미/유,,,,,,,,,,,
39009,유정란/친환경,,,,,,,,,,,
39010,동물복지유정란,,,,,,,,,,,
39011,얼음식혜,,,,,,,,,,,
39012,연두부,,,,,,,,,,,
39013,유정란/친환경,,,,,,,,,,,
39014,현미유,,,,,,,,,,,
39015,두부,연두부,,,,,,,,,,
39016,두부,,,,,,,,,,,
39017,두부,,,,,,,,,,,
39018,콩나물,브로컬리,,,,,,,,,,
39019,시금치,,,,,,,,,,,
39020,두부,애호박,,,,,,,,,,
39021,두부,누룽지,,,,,,,,,,
39022,두부,,,,,,,,,,,
39023,두부,사골곰국,상추,깻잎,,,,,,,,
39024,명태참어묵,,,,,,,,,,,
39025,떡국떡,,,,,,,,,,,
39026,두부,,,,,,,,,,,
39027,유정란/친환경,,,,,,,,,,,
39028,동물복지유정란,,,,,,,,,,,
39029,동물복지유정란,,,,,,,,,,,
39030,도토리묵,,,,,,,,,,,
39031,오이,,,,,,,,,,,
39032,구운도시락김,,,,,,,,,,,
39033,현미유,,,,,,,,,,,
39034,어린잎채소,,,,,,,,,,,
39035,두부,,,,,,,,,,,
39036,오이,,,,,,,,,,,
39037,유정란/친환경,,,,,,,,,,,
39038,유정란/친환경,,,,,,,,,,,
39039,연두부,,,,,,,,,,,
39040,두부,,,,,,,,,,,
39041,대파,,,,,,,,,,,
39042,두부,,,,,,,,,,,
39043,검은콩두유,,,,,,,,,,,
39044,두부,도토리묵,,,,,,,,,,
39045,구운김밥김,,,,,,,,,,,
39046,오이,유기농저지방우유,,,,,,,,,,
39047,브로컬리,,,,,,,,,,,
39048,두부,백미/유,,,,,,,,,,
39049,검은콩두유,,,,,,,,,,,
39050,오이,,,,,,,,,,,
39051,구운김밥김,,,,,,,,,,,
39052,오이,콩나물,중파,,,,,,,,,
39053,양파,시금치,느타리버섯,,,,,,,,,
39054,두부,유기농우유,단무지,,,,,,,,,
39055,구운김밥김,,,,,,,,,,,
39056,양파,콩나물,,,,,,,,,,
39057,두부,,,,,,,,,,,
39058,두부,동물복지유정란,,,,,,,,,,
39059,당근,,,,,,,,,,,
39060,양파,찌개용두부,,,,,,,,,,
39061,유기농우유,,,,,,,,,,,
39062,두부,,,,,,,,,,,
39063,유정란/친환경,명태참어묵,현미유,,,,,,,,,
39064,유정란/친환경,찌개용두부,,,,,,,,,,
39065,중파,,,,,,,,,,,
39066,사과/,,,,,,,,,,,
39067,팽이버섯,찌개용두부,,,,,,,,,,
39068,동물복지유정란,찌개용두부,,,,,,,,,,
39069,동물복지유정란,,,,,,,,,,,
39070,오이,,,,,,,,,,,
39071,연두부,,,,,,,,,,,
39072,콩나물,,,,,,,,,,,
39073,유정란/친환경,방울토마토/대추형,어린잎채소,,,,,,,,,
39074,명태참어묵,깻잎,,,,,,,,,,
39075,두부,,,,,,,,,,,
39076,사과/,,,,,,,,,,,
39077,양배추,,,,,,,,,,,
39078,어린잎채소,,,,,,,,,,,
39079,당근,현미유,,,,,,,,,,
39080,당근,,,,,,,,,,,
39081,당근,,,,,,,,,,,
39082,브로컬리,당근,,,,,,,,,,
39083,두부,,,,,,,,,,,
39084,당근,,,,,,,,,,,
39085,당근,명태참어묵,,,,,,,,,,
39086,당근,,,,,,,,,,,
39087,두부,,,,,,,,,,,
39088,브로컬리,명태참어묵,,,,,,,,,,
39089,두부,콩나물,명태참어묵,,,,,,,,,
39090,당근,명태참어묵,중파,무쌈,,,,,,,,
39091,두부,깐마늘/난지형/유,당근,,,,,,,,,
39092,두부,당근,,,,,,,,,,
39093,당근,,,,,,,,,,,
39094,두부,,,,,,,,,,,
39095,동물복지유정란,,,,,,,,,,,
39096,당근,,,,,,,,,,,
39097,두부,콩나물,,,,,,,,,,
39098,두부,명태참어묵,도토리묵,,,,,,,,,
39099,두부,대파,검은콩두유,도토리묵,,,,,,,,
39100,깐마늘/난지형/유,,,,,,,,,,,
39101,검은콩두유,,,,,,,,,,,
39102,대파,,,,,,,,,,,
39103,두부,두부,,,,,,,,,,
39104,연두부,,,,,,,,,,,
39105,유정란/친환경,브로컬리,당근,,,,,,,,,
39106,연두부,,,,,,,,,,,
39107,양파,연두부,,,,,,,,,,
39108,양파,팽이버섯,,,,,,,,,,
39109,브로컬리,당근,,,,,,,,,,
39110,두부,브로컬리,우유,,,,,,,,,
39111,두부,콩나물,,,,,,,,,,
39112,콩국물,백미/유,,,,,,,,,,
39113,양파,백미/유,,,,,,,,,,
39114,백미/유,당근,중파,,,,,,,,,
39115,양파,완숙토마토,깐마늘/난지형/유,찌개용두부,양배추,,,,,,,
39116,찌개용두부,,,,,,,,,,,
39117,동물복지유정란,애호박,가지,,,,,,,,,
39118,앞다리불고기-성남용인,애호박,,,,,,,,,,
39119,찌개용두부,,,,,,,,,,,
39120,콩국물,양파,가지,,,,,,,,,
39121,유정란/친환경,찌개용두부,,,,,,,,,,
39122,가지,,,,,,,,,,,
39123,찌개용두부,,,,,,,,,,,
39124,두부,깐마늘/난지형/유,,,,,,,,,,
39125,콩나물,,,,,,,,,,,
39126,두부,양파,가지,,,,,,,,,
39127,양파,,,,,,,,,,,
39128,중파,,,,,,,,,,,
39129,양파,애호박,백미/유,,,,,,,,,
39130,유정란/친환경,양파,방울토마토/대추형,애호박,,,,,,,,
39131,사과당근즙,,,,,,,,,,,
39132,당근,얼음식혜,,,,,,,,,,
39133,두부,누룽지,,,,,,,,,,
39134,두부,찌개용두부,,,,,,,,,,
39135,도토리묵,상큼한감귤&한라봉,,,,,,,,,,
39136,콩나물,대파,유기농우유,찌개용두부,,,,,,,,
39137,양파,,,,,,,,,,,
39138,두부,상큼한감귤&한라봉,,,,,,,,,,
39139,찌개용두부,,,,,,,,,,,
39140,두부,,,,,,,,,,,
39141,두부,사골곰국,콩나물,찌개용두부,단무지,,,,,,,
39142,두부,사골곰국,찌개용두부,,,,,,,,,
39143,콩나물,사과/,상추,브로컬리,,,,,,,,
39144,두부,찌개용두부,,,,,,,,,,
39145,깐마늘/난지형/유,팽이버섯,찌개용두부,,,,,,,,,
39146,당근,구운도시락김,도토리묵,,,,,,,,,
39147,콩나물,깐마늘/난지형/유,명태참어묵,,,,,,,,,
39148,유정란/친환경,유기농우유,명태참어묵,,,,,,,,,
39149,두부,유정란/친환경,,,,,,,,,,
39150,유정란/친환경,명태참어묵,,,,,,,,,,
39151,얼음식혜,,,,,,,,,,,
39152,도토리묵,,,,,,,,,,,
39153,두부,시금치,,,,,,,,,,
39154,두부,,,,,,,,,,,
39155,도토리묵,,,,,,,,,,,
39156,양파,,,,,,,,,,,
39157,양파,,,,,,,,,,,
39158,오이,단무지,,,,,,,,,,
39159,깐마늘/난지형/유,,,,,,,,,,,
39160,두부,브로컬리,,,,,,,,,,
39161,양파,,,,,,,,,,,
39162,유정란/친환경,,,,,,,,,,,
39163,팽이버섯,,,,,,,,,,,
39164,현미유,찌개용두부,,,,,,,,,,
39165,딸기잼,콩나물,앞다리불고기-성남용인,,,,,,,,,
39166,유정란/친환경,완숙토마토,브로컬리,,,,,,,,,
39167,깐마늘/난지형/유,,,,,,,,,,,
39168,유정란/친환경,,,,,,,,,,,
39169,동물복지유정란,,,,,,,,,,,
39170,양파,콩나물,,,,,,,,,,
39171,유정란/친환경,,,,,,,,,,,
39172,양파,,,,,,,,,,,
39173,양파,콩나물,,,,,,,,,,
39174,사골곰국,양배추,,,,,,,,,,
39175,양파,동물복지유정란,,,,,,,,,,
39176,현미유,,,,,,,,,,,
39177,우유,,,,,,,,,,,
39178,유정란/친환경,,,,,,,,,,,
39179,시금치,유기농우유,도토리묵,상큼한감귤&한라봉,,,,,,,,
39180,시금치,과일푸딩,,,,,,,,,,
39181,두부,콩나물,브로컬리,유기농우유,양배추,,,,,,,
39182,사골곰국,사과/,브로컬리,,,,,,,,,
39183,누룽지,깻잎,,,,,,,,,,
39184,무쌈,,,,,,,,,,,
39185,두부,느타리버섯,,,,,,,,,,
39186,두부,유정란/친환경,가지,,,,,,,,,
39187,애호박,백미/유,당근,구운도시락김,상큼한감귤&한라봉,,,,,,,
39188,느타리버섯,,,,,,,,,,,
39189,콩나물,방울토마토/대추형,팽이버섯,,,,,,,,,
39190,당근,,,,,,,,,,,
39191,오이,콩나물,애호박,가지,느타리버섯,,,,,,,
39192,두부,,,,,,,,,,,
39193,유정란/친환경,찌개용두부,,,,,,,,,,
39194,두부,두부,동물복지유정란,,,,,,,,,
39195,콩나물,,,,,,,,,,,
39196,대파,,,,,,,,,,,
39197,팽이버섯,,,,,,,,,,,
39198,중파,,,,,,,,,,,
39199,오이,,,,,,,,,,,
39200,완숙토마토,당근,,,,,,,,,,
39201,콩나물,애호박,유기농우유,,,,,,,,,
39202,완숙토마토,가지,,,,,,,,,,
39203,완숙토마토,,,,,,,,,,,
39204,얼음식혜,,,,,,,,,,,
39205,느타리버섯,,,,,,,,,,,
39206,얼음식혜,,,,,,,,,,,
39207,콩나물,중파,찌개용두부,도토리묵,,,,,,,,
39208,얼음식혜,,,,,,,,,,,
39209,유정란/친환경,콩나물,,,,,,,,,,
39210,유기농우유,,,,,,,,,,,
39211,콩나물,당근,구운김밥김,,,,,,,,,
39212,깻잎,,,,,,,,,,,
39213,사골곰국,유기농우유,,,,,,,,,,
39214,유정란/친환경,콩나물,연두부,당근,대파,팽이버섯,느타리버섯,,,,,
39215,누룽지,현미유,,,,,,,,,,
39216,사골곰국,,,,,,,,,,,
39217,중파,,,,,,,,,,,
39218,사골곰국,유기농우유,양배추,,,,,,,,,
39219,누룽지,,,,,,,,,,,
39220,브로컬리,,,,,,,,,,,
39221,오이,,,,,,,,,,,
39222,콩나물,가지,,,,,,,,,,
39223,방울토마토/대추형,,,,,,,,,,,
39224,유기농성이시돌목장우유,,,,,,,,,,,
39225,어린잎채소,,,,,,,,,,,
39226,유정란/친환경,,,,,,,,,,,
39227,사골곰국,유기농우유,팽이버섯,구운김밥김,무쌈,,,,,,,
39228,두부,유정란/친환경,사골곰국,오이,콩나물,느타리버섯,,,,,,
39229,사골곰국,애호박,,,,,,,,,,
39230,당근,,,,,,,,,,,
39231,두부,,,,,,,,,,,
39232,연두부,,,,,,,,,,,
39233,두부,,,,,,,,,,,
39234,찌개용두부,,,,,,,,,,,
39235,당근,,,,,,,,,,,
39236,중파,,,,,,,,,,,
39237,당근,,,,,,,,,,,
39238,콩나물,,,,,,,,,,,
39239,가지,,,,,,,,,,,
39240,찌개용두부,상큼한감귤&한라봉,,,,,,,,,,
39241,우유,,,,,,,,,,,
39242,유정란/친환경,,,,,,,,,,,
39243,두부,,,,,,,,,,,
39244,상큼한감귤&한라봉,,,,,,,,,,,
39245,상큼한감귤&한라봉,,,,,,,,,,,
39246,동물복지유정란,,,,,,,,,,,
39247,구운전장김,,,,,,,,,,,
39248,누룽지,,,,,,,,,,,
39249,백미/유,,,,,,,,,,,
39250,백미/유,,,,,,,,,,,
39251,유기농우유,,,,,,,,,,,
39252,두부,,,,,,,,,,,
39253,두부,,,,,,,,,,,
39254,양파,,,,,,,,,,,
39255,두부,대파,,,,,,,,,,
39256,두부,현미유,,,,,,,,,,
39257,두부,유정란/친환경,깐마늘/난지형/유,,,,,,,,,
39258,콩나물,깻잎,,,,,,,,,,
39259,어린잎채소,유기농저지방우유,깻잎,,,,,,,,,
39260,두부,동물복지유정란,어린잎채소,,,,,,,,,
39261,연두부,당근,팽이버섯,,,,,,,,,
39262,두부,,,,,,,,,,,
39263,유기농저지방우유,,,,,,,,,,,
39264,양파,어린잎채소,유기농우유,,,,,,,,,
39265,두부,동물복지유정란,오이,브로컬리,,,,,,,,
39266,오이,사과/,쌈채소모음,팽이버섯,검은콩두유,,,,,,,
39267,두부,양파,오이,양배추,,,,,,,,
39268,구운김밥김,느타리버섯,,,,,,,,,,
39269,유정란/친환경,어린잎채소,완숙토마토,브로컬리,유기농저지방우유,쌈채소모음,검은콩두유,,,,,
39270,어린잎채소,유기농저지방우유,,,,,,,,,,
39271,양파,유기농저지방우유,,,,,,,,,,
39272,두부,유정란/친환경,어린잎채소,,,,,,,,,
39273,오이,깐마늘/난지형/유,,,,,,,,,,
39274,유정란/친환경,어린잎채소,브로컬리,,,,,,,,,
39275,유정란/친환경,브로컬리,유기농저지방우유,,,,,,,,,
39276,양파,오이,시금치,당근,쌈채소모음,중파,가지,,,,,
39277,방울토마토/대추형,완숙토마토,느타리버섯,,,,,,,,,
39278,유정란/친환경,사과/,깐마늘/난지형/유,,,,,,,,,
39279,방울토마토/대추형,유기농저지방우유,깻잎,,,,,,,,,
39280,방울토마토/대추형,브로컬리,유기농저지방우유,팽이버섯,,,,,,,,
39281,두부,유정란/친환경,당근,대파,가지,깻잎,,,,,,
39282,양파,방울토마토/대추형,연두부,연두부,쌈채소모음,,,,,,,
39283,브로컬리,,,,,,,,,,,
39284,오이,방울토마토/대추형,시금치,어린잎채소,브로컬리,유기농저지방우유,현미유,팽이버섯,,,,
39285,두부,유정란/친환경,쌈채소모음,,,,,,,,,
39286,오이,방울토마토/대추형,쌈채소모음,,,,,,,,,
39287,유정란/친환경,,,,,,,,,,,
39288,어린잎채소,당근,쌈채소모음,유기농성이시돌목장우유,,,,,,,,
39289,양파,연두부,당근,가지,유기농성이시돌목장우유,,,,,,,
39290,두부,오이,어린잎채소,찌개용두부,검은콩두유,가지,유기농성이시돌목장우유,,,,,
39291,방울토마토/대추형,팽이버섯,,,,,,,,,,
39292,콩나물,팽이버섯,,,,,,,,,,
39293,두부,어린잎채소,깐마늘/난지형/유,쌈채소모음,단무지,,,,,,,
39294,유정란/친환경,양파,콩나물,당근,가지,깻잎,양배추,,,,,
39295,유기농우유,,,,,,,,,,,
39296,두부,오이,콩나물,연두부,팽이버섯,,,,,,,
39297,애호박,깻잎,,,,,,,,,,
39298,콩나물,어린잎채소,,,,,,,,,,
39299,두부,두부,콩나물,,,,,,,,,
39300,양파,,,,,,,,,,,
39301,과일푸딩,사과당근즙,,,,,,,,,,
39302,단무지,,,,,,,,,,,
39303,유기농성이시돌목장우유,,,,,,,,,,,
39304,브로컬리,,,,,,,,,,,
39305,유정란/친환경,,,,,,,,,,,
39306,시금치,,,,,,,,,,,
39307,동물복지유정란,사과/,구운도시락김,,,,,,,,,
39308,찌개용두부,,,,,,,,,,,
39309,두부,유정란/친환경,,,,,,,,,,
39310,동물복지유정란,,,,,,,,,,,
39311,떡국떡,,,,,,,,,,,
39312,사과/,,,,,,,,,,,
39313,당근,,,,,,,,,,,
39314,당근,,,,,,,,,,,
39315,연두부,,,,,,,,,,,
39316,당근,대파,우유,양배추,,,,,,,,
39317,양파,콩나물,,,,,,,,,,
39318,두부,유정란/친환경,콩나물,앞다리불고기-성남용인,어린잎채소,브로컬리,당근,도토리묵,,,,
39319,유정란/친환경,,,,,,,,,,,
39320,시금치,과일푸딩,,,,,,,,,,
39321,두부,상큼한감귤&한라봉,,,,,,,,,,
39322,어린잎채소,,,,,,,,,,,
39323,콩나물,단무지,구운김밥김,상큼한감귤&한라봉,,,,,,,,
39324,어린잎채소,,,,,,,,,,,
39325,양파,,,,,,,,,,,
39326,중파,,,,,,,,,,,
39327,당근,느타리버섯,,,,,,,,,,
39328,오이,콩나물,,,,,,,,,,
39329,양배추,,,,,,,,,,,
39330,방울토마토/대추형,어린잎채소,,,,,,,,,,
39331,방울토마토/대추형,,,,,,,,,,,
39332,완숙토마토,,,,,,,,,,,
39333,콩국물,방울토마토/대추형,브로컬리,당근,,,,,,,,
39334,콩국물,,,,,,,,,,,
39335,앞다리불고기-성남용인,,,,,,,,,,,
39336,애호박,,,,,,,,,,,
39337,유정란/친환경,,,,,,,,,,,
39338,깐마늘/난지형/유,가지,,,,,,,,,,
39339,오이,,,,,,,,,,,
39340,콩나물,앞다리불고기-성남용인,,,,,,,,,,
39341,유정란/친환경,오이,완숙토마토,,,,,,,,,
39342,브로컬리,,,,,,,,,,,
39343,오이,콩나물,,,,,,,,,,
39344,오이,,,,,,,,,,,
39345,콩나물,방울토마토/대추형,,,,,,,,,,
39346,유정란/친환경,,,,,,,,,,,
39347,중파,가지,,,,,,,,,,
39348,방울토마토/대추형,당근,,,,,,,,,,
39349,구운김밥김,,,,,,,,,,,
39350,중파,,,,,,,,,,,
39351,완숙토마토,,,,,,,,,,,
39352,콩나물,,,,,,,,,,,
39353,유정란/친환경,연두부,중파,,,,,,,,,
39354,깐마늘/난지형/유,,,,,,,,,,,
39355,연두부,,,,,,,,,,,
39356,유정란/친환경,,,,,,,,,,,
39357,유정란/친환경,,,,,,,,,,,
39358,양파,브로컬리,,,,,,,,,,
39359,콩나물,단무지,구운김밥김,,,,,,,,,
39360,우유,찌개용두부,,,,,,,,,,
39361,상큼한감귤&한라봉,,,,,,,,,,,
39362,두부,,,,,,,,,,,
39363,딸기잼,,,,,,,,,,,
39364,찌개용두부,과일푸딩,,,,,,,,,,
39365,두부,상큼한감귤&한라봉,,,,,,,,,,
39366,찌개용두부,상큼한감귤&한라봉,,,,,,,,,,
39367,상큼한감귤&한라봉,,,,,,,,,,,
39368,두부,,,,,,,,,,,
39369,두부,깻잎,상큼한감귤&한라봉,,,,,,,,,
39370,상큼한감귤&한라봉,,,,,,,,,,,
39371,유정란/친환경,구운도시락김,,,,,,,,,,
39372,두부,구운도시락김,,,,,,,,,,
39373,상큼한감귤&한라봉,,,,,,,,,,,
39374,콩나물,,,,,,,,,,,
39375,구운도시락김,상큼한감귤&한라봉,,,,,,,,,,
39376,쌈채소모음,상큼한감귤&한라봉,,,,,,,,,,
39377,오이,콩나물,방울토마토/대추형,상큼한감귤&한라봉,,,,,,,,
39378,우유,,,,,,,,,,,
39379,상큼한감귤&한라봉,,,,,,,,,,,
39380,동물복지유정란,,,,,,,,,,,
39381,두부,동물복지유정란,,,,,,,,,,
39382,두부,오이,콩나물,,,,,,,,,
39383,상큼한감귤&한라봉,,,,,,,,,,,
39384,두부,팽이버섯,찌개용두부,,,,,,,,,
39385,당근,유기농우유,상큼한감귤&한라봉,,,,,,,,,
39386,당근,,,,,,,,,,,
39387,유정란/친환경,유기농성이시돌목장우유,,,,,,,,,,
39388,두부,대파,유기농우유,느타리버섯,,,,,,,,
39389,유정란/친환경,,,,,,,,,,,
39390,양파,콩나물,유기농우유,,,,,,,,,
39391,유정란/친환경,,,,,,,,,,,
39392,유정란/친환경,,,,,,,,,,,
39393,유정란/친환경,,,,,,,,,,,
39394,팽이버섯,,,,,,,,,,,
39395,콩나물,,,,,,,,,,,
39396,두부,,,,,,,,,,,
39397,두부,백미/유,브로컬리,양배추,,,,,,,,
39398,백미/유,,,,,,,,,,,
39399,도토리묵,,,,,,,,,,,
39400,두부,,,,,,,,,,,
39401,두부,,,,,,,,,,,
39402,유정란/친환경,,,,,,,,,,,
39403,우유,,,,,,,,,,,
39404,현미유,얼음식혜,,,,,,,,,,
39405,딸기잼,애호박,,,,,,,,,,
39406,두부,,,,,,,,,,,
39407,두부,콩나물,,,,,,,,,,
39408,두부,,,,,,,,,,,
39409,깐마늘/난지형/유,,,,,,,,,,,
39410,두부,,,,,,,,,,,
39411,시금치,,,,,,,,,,,
39412,찌개용두부,,,,,,,,,,,
39413,유기농우유,,,,,,,,,,,
39414,앞다리불고기-성남용인,당근,,,,,,,,,,
39415,백미/유,,,,,,,,,,,
39416,사골곰국,,,,,,,,,,,
39417,어린잎채소,유기농우유,,,,,,,,,,
39418,사골곰국,상추,,,,,,,,,,
39419,두부,,,,,,,,,,,
39420,두부,,,,,,,,,,,
39421,두부,,,,,,,,,,,
39422,두부,당근,,,,,,,,,,
39423,당근,,,,,,,,,,,
39424,연두부,,,,,,,,,,,
39425,당근,,,,,,,,,,,
39426,당근,,,,,,,,,,,
39427,양배추,,,,,,,,,,,
39428,두부,양배추,,,,,,,,,,
39429,팽이버섯,깻잎,느타리버섯,,,,,,,,,
39430,단무지,,,,,,,,,,,
39431,당근,단무지,,,,,,,,,,
39432,두부,,,,,,,,,,,
39433,양파,유기농우유,,,,,,,,,,
39434,사과/,느타리버섯,,,,,,,,,,
39435,사과/,유기농우유,,,,,,,,,,
39436,콩국물,두부,오이,방울토마토/대추형,사과/,,,,,,,
39437,콩나물,방울토마토/대추형,,,,,,,,,,
39438,콩국물,양파,오이,사과/,,,,,,,,
39439,방울토마토/대추형,유기농우유,,,,,,,,,,
39440,방울토마토/대추형,애호박,,,,,,,,,,
39441,콩국물,방울토마토/대추형,깻잎,,,,,,,,,
39442,유정란/친환경,얼음식혜,,,,,,,,,,
39443,얼음식혜,,,,,,,,,,,
39444,얼음식혜,,,,,,,,,,,
39445,오이,콩나물,,,,,,,,,,
39446,얼음식혜,,,,,,,,,,,
39447,얼음식혜,,,,,,,,,,,
39448,방울토마토/대추형,,,,,,,,,,,
39449,유정란/친환경,오이,유기농우유,현미유,중파,찌개용두부,,,,,,
39450,유정란/친환경,딸기잼,찌개용두부,구운김밥김,,,,,,,,
39451,딸기잼,구운전장김,,,,,,,,,,
39452,두부,양파,,,,,,,,,,
39453,두부,,,,,,,,,,,
39454,어린잎채소,우유,,,,,,,,,,
39455,당근,,,,,,,,,,,
39456,누룽지,우유,찌개용두부,단무지,,,,,,,,
39457,우유,,,,,,,,,,,
39458,사과당근즙,,,,,,,,,,,
39459,두부,,,,,,,,,,,
39460,쌈채소모음,,,,,,,,,,,
39461,양배추,,,,,,,,,,,
39462,당근,,,,,,,,,,,
39463,콩나물,연두부,브로컬리,,,,,,,,,
39464,두부,연두부,,,,,,,,,,
39465,두부,,,,,,,,,,,
39466,사골곰국,연두부,,,,,,,,,,
39467,백미/유,,,,,,,,,,,
39468,콩국물,연두부,깻잎,,,,,,,,,
39469,연두부,,,,,,,,,,,
39470,콩나물,,,,,,,,,,,
39471,연두부,도토리묵,,,,,,,,,,
39472,연두부,,,,,,,,,,,
39473,연두부,애호박,,,,,,,,,,
39474,상추,,,,,,,,,,,
39475,콩국물,연두부,팽이버섯,,,,,,,,,
39476,콩나물,상큼한감귤&한라봉,,,,,,,,,,
39477,두부,,,,,,,,,,,
39478,연두부,,,,,,,,,,,
39479,두부,연두부,얼음식혜,,,,,,,,,
39480,연두부,얼음식혜,,,,,,,,,,
39481,두부,두부,연두부,,,,,,,,,
39482,도토리묵,,,,,,,,,,,
39483,당근,,,,,,,,,,,
39484,상큼한감귤&한라봉,,,,,,,,,,,
39485,두부,,,,,,,,,,,
39486,쌈채소모음,,,,,,,,,,,
39487,검은콩두유,,,,,,,,,,,
39488,상큼한감귤&한라봉,,,,,,,,,,,
39489,양파,상추,,,,,,,,,,
39490,단무지,,,,,,,,,,,
39491,콩국물,,,,,,,,,,,
39492,두부,,,,,,,,,,,
39493,백미/유,,,,,,,,,,,
39494,두부,유기농성이시돌목장우유,,,,,,,,,,
39495,단무지,,,,,,,,,,,
39496,두부,무쌈,,,,,,,,,,
39497,검은콩두유,,,,,,,,,,,
39498,두부,,,,,,,,,,,
39499,두부,상큼한감귤&한라봉,,,,,,,,,,
39500,명태참어묵,,,,,,,,,,,
39501,상큼한감귤&한라봉,,,,,,,,,,,
39502,두부,,,,,,,,,,,
39503,명태참어묵,구운도시락김,과일푸딩,과일푸딩,,,,,,,,
39504,구운도시락김,상큼한감귤&한라봉,,,,,,,,,,
39505,유정란/친환경,,,,,,,,,,,
39506,쌈채소모음,무쌈,,,,,,,,,,
39507,양파,,,,,,,,,,,
39508,중파,,,,,,,,,,,
39509,오이,,,,,,,,,,,
39510,브로컬리,,,,,,,,,,,
39511,오이,무쌈,,,,,,,,,,
39512,두부,,,,,,,,,,,
39513,두부,,,,,,,,,,,
39514,양파,,,,,,,,,,,
39515,중파,,,,,,,,,,,
39516,두부,딸기잼,당근,,,,,,,,,
39517,당근,,,,,,,,,,,
39518,중파,,,,,,,,,,,
39519,두부,,,,,,,,,,,
39520,당근,,,,,,,,,,,
39521,두부,오이,가지,,,,,,,,,
39522,대파,,,,,,,,,,,
39523,오이,,,,,,,,,,,
39524,오이,,,,,,,,,,,
39525,구운도시락김,,,,,,,,,,,
39526,유정란/친환경,,,,,,,,,,,
39527,오이,,,,,,,,,,,
39528,딸기잼,,,,,,,,,,,
39529,중파,,,,,,,,,,,
39530,당근,,,,,,,,,,,
39531,두부,,,,,,,,,,,
39532,두부,,,,,,,,,,,
39533,동물복지유정란,유기농성이시돌목장우유,,,,,,,,,,
39534,당근,,,,,,,,,,,
39535,동물복지유정란,상큼한감귤&한라봉,,,,,,,,,,
39536,앞다리불고기-성남용인,유기농성이시돌목장우유,과일푸딩,,,,,,,,,
39537,양파,,,,,,,,,,,
39538,유정란/친환경,당근,,,,,,,,,,
39539,유기농저지방우유,,,,,,,,,,,
39540,사골곰국,,,,,,,,,,,
39541,두부,당근,,,,,,,,,,
39542,콩국물,콩국물,,,,,,,,,,
39543,사골곰국,,,,,,,,,,,
39544,대파,,,,,,,,,,,
39545,유정란/친환경,,,,,,,,,,,
39546,콩나물,어린잎채소,상큼한감귤&한라봉,,,,,,,,,
39547,양파,,,,,,,,,,,
39548,두부,양파,,,,,,,,,,
39549,두부,,,,,,,,,,,
39550,콩나물,,,,,,,,,,,
39551,콩나물,,,,,,,,,,,
39552,유정란/친환경,,,,,,,,,,,
