,0,1,2,3,4,5,6,7,8,9,10,11,12
8938,팽이버섯,,,,,,,,,,,,
8939,당근,,,,,,,,,,,,
8940,두부,,,,,,,,,,,,
8941,구운도시락김,,,,,,,,,,,,
8942,당근,,,,,,,,,,,,
8943,대파,,,,,,,,,,,,
8944,카스텔라,,,,,,,,,,,,
8945,카스텔라,,,,,,,,,,,,
8946,카스텔라,,,,,,,,,,,,
8947,두부,콩나물,,,,,,,,,,,
8948,두부,상큼한포도,,,,,,,,,,,
8949,유정란/친환경,구운도시락김,,,,,,,,,,,
8950,구운도시락김,,,,,,,,,,,,
8951,동물복지유정란,연두부,,,,,,,,,,,
8952,현미유,,,,,,,,,,,,
8953,두부,동물복지유정란,,,,,,,,,,,
8954,연두부,,,,,,,,,,,,
8955,오이,구운도시락김,,,,,,,,,,,
8956,두부,얼음식혜,,,,,,,,,,,
8957,유정란/친환경,,,,,,,,,,,,
8958,두부,유정란/친환경,유기농우유,상큼한포도,상큼한감귤&한라봉,,,,,,,,
8959,두부,유정란/친환경,오이,애호박,상큼한감귤&한라봉,,,,,,,,
8960,동물복지유정란,,,,,,,,,,,,
8961,7곡딸기롤과자,상큼한감귤&한라봉,,,,,,,,,,,
8962,두부,7곡딸기롤과자,중파,상큼한감귤&한라봉,,,,,,,,,
8963,7곡딸기롤과자,상큼한감귤&한라봉,,,,,,,,,,,
8964,콩나물,닭가슴살,,,,,,,,,,,
8965,유정란/친환경,,,,,,,,,,,,
8966,찌개용두부,,,,,,,,,,,,
8967,유정란/친환경,상큼한감귤,,,,,,,,,,,
8968,유정란/친환경,찌개용두부,,,,,,,,,,,
8969,두부,,,,,,,,,,,,
8970,상큼한감귤,,,,,,,,,,,,
8971,유정란/친환경,,,,,,,,,,,,
8972,상큼한감귤&한라봉,상큼한감귤,,,,,,,,,,,
8973,유정란/친환경,상큼한감귤,,,,,,,,,,,
8974,유정란/친환경,유기농우유,,,,,,,,,,,
8975,누룽지,,,,,,,,,,,,
8976,유정란/친환경,찌개용두부,,,,,,,,,,,
8977,사과당근즙,,,,,,,,,,,,
8978,단무지,,,,,,,,,,,,
8979,연두부,얼음식혜,,,,,,,,,,,
8980,두부,,,,,,,,,,,,
8981,콩나물,상큼한감귤,,,,,,,,,,,
8982,딸기잼,,,,,,,,,,,,
8983,동물복지유정란,찌개용두부,,,,,,,,,,,
8984,두부,,,,,,,,,,,,
8985,동물복지유정란,,,,,,,,,,,,
8986,유정란/친환경,,,,,,,,,,,,
8987,두부,유정란/친환경,콩나물,,,,,,,,,,
8988,두부,,,,,,,,,,,,
8989,딸기잼,,,,,,,,,,,,
8990,동물복지유정란,,,,,,,,,,,,
8991,유정란/친환경,양파,찌개용두부,,,,,,,,,,
8992,유정란/친환경,양파,찌개용두부,,,,,,,,,,
8993,하늘땅감자,양송이버섯,,,,,,,,,,,
8994,하늘바다새우,,,,,,,,,,,,
8995,쥬키니호박,,,,,,,,,,,,
8996,연두부,,,,,,,,,,,,
8997,시금치,브로컬리,,,,,,,,,,,
8998,두부,,,,,,,,,,,,
8999,유정란/친환경,,,,,,,,,,,,
9000,두부,양파,,,,,,,,,,,
9001,당근,,,,,,,,,,,,
9002,닭가슴살,,,,,,,,,,,,
9003,시금치,하늘바다새우,,,,,,,,,,,
9004,두부,양파,콩나물,양배추,,,,,,,,,
9005,시금치,당근,,,,,,,,,,,
9006,명태참어묵,,,,,,,,,,,,
9007,명태참어묵,,,,,,,,,,,,
9008,무,단무지,,,,,,,,,,,
9009,오이,상큼한감귤,,,,,,,,,,,
9010,연두부,상큼한감귤,,,,,,,,,,,
9011,연두부,카스텔라,,,,,,,,,,,
9012,닭가슴살,,,,,,,,,,,,
9013,두부,카스텔라,구운도시락김,,,,,,,,,,
9014,무,,,,,,,,,,,,
9015,두부,,,,,,,,,,,,
9016,두부,감귤즙,,,,,,,,,,,
9017,두부,콩나물,카스텔라,명태참어묵,,,,,,,,,
9018,양파,콩나물,팽이버섯,,,,,,,,,,
9019,당근,중파,팽이버섯,,,,,,,,,,
9020,감귤즙,,,,,,,,,,,,
9021,찌개용두부,,,,,,,,,,,,
9022,하늘땅감자,,,,,,,,,,,,
9023,유정란/친환경,,,,,,,,,,,,
9024,딸기잼,,,,,,,,,,,,
9025,시금치,청경채,,,,,,,,,,,
9026,동물복지유정란,당근,팽이버섯,양송이버섯,,,,,,,,,
9027,팽이버섯,양배추,,,,,,,,,,,
9028,연두부,,,,,,,,,,,,
9029,연두부,,,,,,,,,,,,
9030,양파,백미/유,현미유,,,,,,,,,,
9031,동물복지유정란,,,,,,,,,,,,
9032,백미/유,,,,,,,,,,,,
9033,백미/유,,,,,,,,,,,,
9034,백미/유,,,,,,,,,,,,
9035,시금치,닭가슴살,,,,,,,,,,,
9036,무,,,,,,,,,,,,
9037,무,,,,,,,,,,,,
9038,상큼한포도,,,,,,,,,,,,
9039,두부,,,,,,,,,,,,
9040,유정란/친환경,오이,애호박,상큼한감귤&한라봉,,,,,,,,,
9041,연두부,,,,,,,,,,,,
9042,두부,,,,,,,,,,,,
9043,두부,콩나물,,,,,,,,,,,
9044,유정란/친환경,,,,,,,,,,,,
9045,연두부,,,,,,,,,,,,
9046,사과당근즙,,,,,,,,,,,,
9047,상큼한감귤&한라봉,,,,,,,,,,,,
9048,유정란/친환경,,,,,,,,,,,,
9049,밥풀과자,,,,,,,,,,,,
9050,구운도시락김,,,,,,,,,,,,
9051,찌개용두부,,,,,,,,,,,,
9052,두부,,,,,,,,,,,,
9053,유정란/친환경,,,,,,,,,,,,
9054,두부,명태참어묵,,,,,,,,,,,
9055,두부,양파,동물복지유정란,팽이버섯,,,,,,,,,
9056,유정란/친환경,동물복지유정란,찌개용두부,유기농성이시돌목장우유,,,,,,,,,
9057,두부,두부,,,,,,,,,,,
9058,팽이버섯,찌개용두부,,,,,,,,,,,
9059,두부,브로컬리,,,,,,,,,,,
9060,팽이버섯,찌개용두부,,,,,,,,,,,
9061,콩나물,브로컬리,,,,,,,,,,,
9062,유정란/친환경,연두부,,,,,,,,,,,
9063,사과당근즙,,,,,,,,,,,,
9064,하늘바다새우,,,,,,,,,,,,
9065,동물복지유정란,,,,,,,,,,,,
9066,백미/유,,,,,,,,,,,,
9067,두부,팽이버섯,,,,,,,,,,,
9068,동물복지유정란,,,,,,,,,,,,
9069,동물복지유정란,,,,,,,,,,,,
9070,연두부,팽이버섯,,,,,,,,,,,
9071,동물복지유정란,,,,,,,,,,,,
9072,동물복지유정란,,,,,,,,,,,,
9073,유정란/친환경,,,,,,,,,,,,
9074,동물복지유정란,,,,,,,,,,,,
9075,두부,양송이버섯,,,,,,,,,,,
9076,두부,양파,콩나물,검은콩두유,,,,,,,,,
9077,두부,시금치,,,,,,,,,,,
9078,두부,사과/,당근,,,,,,,,,,
9079,두부,동물복지유정란,,,,,,,,,,,
9080,두부,양송이버섯,,,,,,,,,,,
9081,두부,동물복지유정란,양송이버섯,,,,,,,,,,
9082,두부,,,,,,,,,,,,
9083,두부,유정란/친환경,,,,,,,,,,,
9084,두부,사과/,,,,,,,,,,,
9085,두부,양파,검은콩두유,,,,,,,,,,
9086,사과/,,,,,,,,,,,,
9087,콩나물,,,,,,,,,,,,
9088,두부,,,,,,,,,,,,
9089,두부,유정란/친환경,브로컬리,,,,,,,,,,
9090,두부,,,,,,,,,,,,
9091,오이,,,,,,,,,,,,
9092,콩나물,,,,,,,,,,,,
9093,두부,당근,,,,,,,,,,,
9094,사과/,,,,,,,,,,,,
9095,유정란/친환경,검은콩두유,,,,,,,,,,,
9096,두부,콩나물,,,,,,,,,,,
9097,사과/,,,,,,,,,,,,
9098,두부,,,,,,,,,,,,
9099,콩나물,,,,,,,,,,,,
9100,사과/,,,,,,,,,,,,
9101,콩나물,,,,,,,,,,,,
9102,유정란/친환경,,,,,,,,,,,,
9103,두부,,,,,,,,,,,,
9104,유정란/친환경,사과/,,,,,,,,,,,
9105,두부,유정란/친환경,,,,,,,,,,,
9106,두부,유정란/친환경,검은콩두유,,,,,,,,,,
9107,두부,유정란/친환경,,,,,,,,,,,
9108,두부,오이,검은콩두유,,,,,,,,,,
9109,동물복지유정란,가지,,,,,,,,,,,
9110,두부,,,,,,,,,,,,
9111,유정란/친환경,,,,,,,,,,,,
9112,두부,,,,,,,,,,,,
9113,두부,,,,,,,,,,,,
9114,유정란/친환경,가지,,,,,,,,,,,
9115,두부,,,,,,,,,,,,
9116,백미/유,,,,,,,,,,,,
9117,대파,하늘땅감자,,,,,,,,,,,
9118,백미/유,,,,,,,,,,,,
9119,찌개용두부,,,,,,,,,,,,
9120,유정란/친환경,,,,,,,,,,,,
9121,명태참어묵,,,,,,,,,,,,
9122,유정란/친환경,오이,카스텔라,7곡딸기롤과자,밥풀과자,,,,,,,,
9123,단무지,,,,,,,,,,,,
9124,양배추,,,,,,,,,,,,
9125,하늘바다새우,상큼한감귤,,,,,,,,,,,
9126,두부,,,,,,,,,,,,
9127,두부,하늘바다새우,,,,,,,,,,,
9128,동물복지유정란,상큼한감귤&한라봉,,,,,,,,,,,
9129,양배추,사과당근즙,,,,,,,,,,,
9130,양배추,,,,,,,,,,,,
9131,양배추,,,,,,,,,,,,
9132,두부,애호박,우유,검은콩두유,,,,,,,,,
9133,유정란/친환경,방울토마토/대추형,어린잎채소,청경채,검은콩두유,구운도시락김,,,,,,,
9134,우유,구운도시락김,,,,,,,,,,,
9135,방울토마토/대추형,,,,,,,,,,,,
9136,오이,검은콩두유,,,,,,,,,,,
9137,가지,,,,,,,,,,,,
9138,검은콩두유,,,,,,,,,,,,
9139,두부,,,,,,,,,,,,
9140,유정란/친환경,,,,,,,,,,,,
9141,두부,,,,,,,,,,,,
9142,두부,유정란/친환경,,,,,,,,,,,
9143,백미/유,,,,,,,,,,,,
9144,유정란/친환경,,,,,,,,,,,,
9145,유기농우유,,,,,,,,,,,,
9146,유정란/친환경,상큼한감귤&한라봉,,,,,,,,,,,
9147,과일푸딩,과일푸딩,상큼한감귤&채소,,,,,,,,,,
9148,양파,,,,,,,,,,,,
9149,상큼한감귤&한라봉,,,,,,,,,,,,
9150,상큼한감귤&채소,상큼한감귤,,,,,,,,,,,
9151,찌개용두부,,,,,,,,,,,,
9152,방울토마토/대추형,찌개용두부,,,,,,,,,,,
9153,당근,,,,,,,,,,,,
9154,단무지,,,,,,,,,,,,
9155,당근,,,,,,,,,,,,
9156,양배추,,,,,,,,,,,,
9157,단무지,,,,,,,,,,,,
9158,찌개용두부,,,,,,,,,,,,
9159,두부,,,,,,,,,,,,
9160,당근,,,,,,,,,,,,
9161,양배추,,,,,,,,,,,,
9162,구운도시락김,,,,,,,,,,,,
9163,두부,상큼한감귤&한라봉,,,,,,,,,,,
9164,검은콩두유,,,,,,,,,,,,
9165,검은콩두유,,,,,,,,,,,,
9166,얼음식혜,,,,,,,,,,,,
9167,누룽지,,,,,,,,,,,,
9168,유정란/친환경,검은콩두유,,,,,,,,,,,
9169,유정란/친환경,,,,,,,,,,,,
9170,유정란/친환경,,,,,,,,,,,,
9171,동물복지유정란,,,,,,,,,,,,
9172,유정란/친환경,,,,,,,,,,,,
9173,양파,동물복지유정란,,,,,,,,,,,
9174,브로컬리,,,,,,,,,,,,
9175,팽이버섯,청경채,,,,,,,,,,,
9176,동물복지유정란,,,,,,,,,,,,
9177,팽이버섯,찌개용두부,,,,,,,,,,,
9178,팽이버섯,,,,,,,,,,,,
9179,두부,양파,시금치,어린잎채소,팽이버섯,,,,,,,,
9180,어린잎채소,양송이버섯,,,,,,,,,,,
9181,어린잎채소,청경채,,,,,,,,,,,
9182,콩나물,양송이버섯,,,,,,,,,,,
9183,중파,,,,,,,,,,,,
9184,애호박,,,,,,,,,,,,
9185,청경채,,,,,,,,,,,,
9186,닭가슴살,,,,,,,,,,,,
9187,양파,당근,대파,닭가슴살,,,,,,,,,
9188,연두부,얼음식혜,,,,,,,,,,,
9189,우유,,,,,,,,,,,,
9190,유기농성이시돌목장우유,,,,,,,,,,,,
9191,유기농성이시돌목장우유,,,,,,,,,,,,
9192,연두부,단무지,,,,,,,,,,,
9193,당근,,,,,,,,,,,,
9194,백미/유,,,,,,,,,,,,
9195,두부,,,,,,,,,,,,
9196,연두부,,,,,,,,,,,,
9197,연두부,,,,,,,,,,,,
9198,두부,연두부,,,,,,,,,,,
9199,두부,연두부,,,,,,,,,,,
9200,콩나물,,,,,,,,,,,,
9201,연두부,유기농우유,,,,,,,,,,,
9202,두부,연두부,,,,,,,,,,,
9203,찌개용두부,,,,,,,,,,,,
9204,7곡딸기롤과자,상큼한감귤,,,,,,,,,,,
9205,유정란/친환경,브로컬리,,,,,,,,,,,
9206,명태참어묵,유기농성이시돌목장우유,구운도시락김,,,,,,,,,,
9207,유정란/친환경,,,,,,,,,,,,
9208,콩나물,,,,,,,,,,,,
9209,동물복지유정란,유기농우유,얼음식혜,,,,,,,,,,
9210,유기농우유,,,,,,,,,,,,
9211,유기농우유,,,,,,,,,,,,
9212,동물복지유정란,콩나물,애호박,,,,,,,,,,
9213,당근,,,,,,,,,,,,
9214,방울토마토/대추형,,,,,,,,,,,,
9215,오이,유기농우유,,,,,,,,,,,
9216,동물복지유정란,,,,,,,,,,,,
9217,유기농우유,,,,,,,,,,,,
9218,두부,,,,,,,,,,,,
9219,동물복지유정란,,,,,,,,,,,,
9220,두부,,,,,,,,,,,,
9221,백미/유,,,,,,,,,,,,
9222,양배추,,,,,,,,,,,,
9223,시금치,,,,,,,,,,,,
9224,구운도시락김,,,,,,,,,,,,
9225,감귤즙,,,,,,,,,,,,
9226,연두부,구운도시락김,,,,,,,,,,,
9227,유정란/친환경,방울토마토/대추형,연두부,구운도시락김,상큼한감귤,,,,,,,,
9228,연두부,,,,,,,,,,,,
9229,하늘땅감자,,,,,,,,,,,,
9230,하늘바다새우,하늘땅감자,상큼한감귤&한라봉,,,,,,,,,,
9231,하늘땅감자,단무지,,,,,,,,,,,
9232,상큼한감귤&한라봉,,,,,,,,,,,,
9233,단무지,,,,,,,,,,,,
9234,사과/,우유,,,,,,,,,,,
9235,무,,,,,,,,,,,,
9236,백미/유,,,,,,,,,,,,
9237,두부,상큼한감귤&한라봉,상큼한감귤,,,,,,,,,,
9238,검은콩두유,,,,,,,,,,,,
9239,무,,,,,,,,,,,,
9240,유정란/친환경,우유,,,,,,,,,,,
9241,유정란/친환경,오이,,,,,,,,,,,
9242,중파,,,,,,,,,,,,
9243,콩나물,,,,,,,,,,,,
9244,누룽지,,,,,,,,,,,,
9245,누룽지,,,,,,,,,,,,
9246,유정란/친환경,,,,,,,,,,,,
9247,과일푸딩,과일푸딩,과일푸딩,,,,,,,,,,
9248,당근,,,,,,,,,,,,
9249,상큼한감귤&한라봉,,,,,,,,,,,,
9250,카스텔라,,,,,,,,,,,,
9251,백미/유,우유,,,,,,,,,,,
9252,두부,구운도시락김,,,,,,,,,,,
9253,명태참어묵,,,,,,,,,,,,
9254,명태참어묵,청경채,,,,,,,,,,,
9255,두부,,,,,,,,,,,,
9256,두부,,,,,,,,,,,,
9257,두부,,,,,,,,,,,,
9258,애호박,,,,,,,,,,,,
9259,애호박,청경채,,,,,,,,,,,
9260,두부,유정란/친환경,,,,,,,,,,,
9261,두부,청경채,,,,,,,,,,,
9262,두부,,,,,,,,,,,,
9263,두부,무,,,,,,,,,,,
9264,두부,,,,,,,,,,,,
9265,유정란/친환경,,,,,,,,,,,,
9266,유정란/친환경,,,,,,,,,,,,
9267,명태참어묵,단무지,,,,,,,,,,,
9268,브로컬리,,,,,,,,,,,,
9269,양배추,,,,,,,,,,,,
9270,양파,,,,,,,,,,,,
9271,유정란/친환경,오이,브로컬리,,,,,,,,,,
9272,연두부,,,,,,,,,,,,
9273,콩나물,,,,,,,,,,,,
9274,브로컬리,,,,,,,,,,,,
9275,동물복지유정란,무,브로컬리,,,,,,,,,,
9276,양파,,,,,,,,,,,,
9277,얼음식혜,,,,,,,,,,,,
9278,양송이버섯,,,,,,,,,,,,
9279,유정란/친환경,백미/유,무,,,,,,,,,,
9280,양파,양배추,,,,,,,,,,,
9281,두부,,,,,,,,,,,,
9282,가지,,,,,,,,,,,,
9283,가지,,,,,,,,,,,,
9284,두부,,,,,,,,,,,,
9285,양파,,,,,,,,,,,,
9286,오이,닭가슴살,,,,,,,,,,,
9287,양배추,,,,,,,,,,,,
9288,동물복지유정란,,,,,,,,,,,,
9289,청경채,,,,,,,,,,,,
9290,애호박,팽이버섯,,,,,,,,,,,
9291,양파,,,,,,,,,,,,
9292,양파,,,,,,,,,,,,
9293,유정란/친환경,양파,,,,,,,,,,,
9294,두부,닭가슴살,,,,,,,,,,,
9295,팽이버섯,,,,,,,,,,,,
9296,유정란/친환경,,,,,,,,,,,,
9297,유정란/친환경,팽이버섯,,,,,,,,,,,
9298,두부,찌개용두부,,,,,,,,,,,
9299,상큼한감귤,,,,,,,,,,,,
9300,당근,닭가슴살,,,,,,,,,,,
9301,두부,양파,콩나물,,,,,,,,,,
9302,양파,,,,,,,,,,,,
9303,상큼한감귤,,,,,,,,,,,,
9304,하늘땅감자,,,,,,,,,,,,
9305,하늘땅감자,,,,,,,,,,,,
9306,하늘땅감자,,,,,,,,,,,,
9307,검은콩두유,,,,,,,,,,,,
9308,오이,,,,,,,,,,,,
9309,우유,,,,,,,,,,,,
9310,유정란/친환경,애호박,,,,,,,,,,,
9311,두부,콩나물,구운도시락김,,,,,,,,,,
9312,구운도시락김,,,,,,,,,,,,
9313,유정란/친환경,오이,,,,,,,,,,,
9314,양파,구운도시락김,,,,,,,,,,,
9315,두부,어린잎채소,,,,,,,,,,,
9316,동물복지유정란,,,,,,,,,,,,
9317,콩나물,,,,,,,,,,,,
9318,유정란/친환경,,,,,,,,,,,,
9319,동물복지유정란,,,,,,,,,,,,
9320,카스텔라,,,,,,,,,,,,
9321,유정란/친환경,,,,,,,,,,,,
9322,두부,,,,,,,,,,,,
9323,양파,양파,콩나물,브로컬리,,,,,,,,,
9324,과일푸딩,,,,,,,,,,,,
9325,7곡딸기롤과자,무,하늘바다새우,팽이버섯,상큼한감귤&한라봉,상큼한감귤,,,,,,,
9326,누룽지,,,,,,,,,,,,
9327,애호박,,,,,,,,,,,,
9328,양파,애호박,무,,,,,,,,,,
9329,당근,중파,,,,,,,,,,,
9330,애호박,팽이버섯,,,,,,,,,,,
9331,유정란/친환경,양파,시금치,애호박,팽이버섯,가지,양송이버섯,양배추,,,,,
9332,두부,무,당근,팽이버섯,,,,,,,,,
9333,시금치,현미유,,,,,,,,,,,
9334,사과/,,,,,,,,,,,,
9335,팽이버섯,,,,,,,,,,,,
9336,두부,양파,무,청경채,,,,,,,,,
9337,콩나물,당근,당근,가지,양배추,,,,,,,,
9338,애호박,중파,,,,,,,,,,,
9339,가지,양송이버섯,,,,,,,,,,,
9340,두부,유기농우유,,,,,,,,,,,
9341,양파,,,,,,,,,,,,
9342,당근,,,,,,,,,,,,
9343,애호박,팽이버섯,청경채,,,,,,,,,,
9344,유정란/친환경,브로컬리,당근,,,,,,,,,,
9345,당근,,,,,,,,,,,,
9346,양파,,,,,,,,,,,,
9347,청경채,,,,,,,,,,,,
9348,양파,무,양송이버섯,,,,,,,,,,
9349,브로컬리,,,,,,,,,,,,
9350,연두부,,,,,,,,,,,,
9351,연두부,팽이버섯,,,,,,,,,,,
9352,당근,중파,,,,,,,,,,,
9353,양파,어린잎채소,누룽지,,,,,,,,,,
9354,당근,,,,,,,,,,,,
9355,두부,팽이버섯,,,,,,,,,,,
9356,애호박,팽이버섯,,,,,,,,,,,
9357,양파,무,,,,,,,,,,,
9358,두부,,,,,,,,,,,,
9359,당근,,,,,,,,,,,,
9360,양파,연두부,,,,,,,,,,,
9361,청경채,,,,,,,,,,,,
9362,양파,당근,당근,팽이버섯,,,,,,,,,
9363,두부,양파,,,,,,,,,,,
9364,두부,,,,,,,,,,,,
9365,양파,,,,,,,,,,,,
9366,두부,팽이버섯,,,,,,,,,,,
9367,두부,양파,연두부,팽이버섯,,,,,,,,,
9368,팽이버섯,,,,,,,,,,,,
9369,팽이버섯,,,,,,,,,,,,
9370,팽이버섯,가지,,,,,,,,,,,
9371,양파,팽이버섯,상큼한감귤&한라봉,,,,,,,,,,
9372,오이,,,,,,,,,,,,
9373,팽이버섯,,,,,,,,,,,,
9374,어린잎채소,,,,,,,,,,,,
9375,양파,어린잎채소,양송이버섯,,,,,,,,,,
9376,애호박,팽이버섯,,,,,,,,,,,
9377,무,,,,,,,,,,,,
9378,두부,,,,,,,,,,,,
9379,동물복지유정란,청경채,,,,,,,,,,,
9380,두부,두부,,,,,,,,,,,
9381,유정란/친환경,,,,,,,,,,,,
9382,두부,,,,,,,,,,,,
9383,당근,,,,,,,,,,,,
9384,검은콩두유,,,,,,,,,,,,
9385,양파,,,,,,,,,,,,
9386,유정란/친환경,,,,,,,,,,,,
9387,현미유,,,,,,,,,,,,
9388,백미/유,,,,,,,,,,,,
9389,애호박,백미/유,당근,상큼한감귤&한라봉,,,,,,,,,
9390,우유,과일푸딩,상큼한감귤&채소,,,,,,,,,,
9391,두부,,,,,,,,,,,,
9392,유정란/친환경,,,,,,,,,,,,
9393,방울토마토/대추형,백미/유,가지,,,,,,,,,,
9394,백미/유,,,,,,,,,,,,
9395,애호박,,,,,,,,,,,,
9396,두부,양파,가지,,,,,,,,,,
9397,두부,,,,,,,,,,,,
9398,양송이버섯,,,,,,,,,,,,
9399,당근,,,,,,,,,,,,
9400,양배추,,,,,,,,,,,,
9401,단무지,,,,,,,,,,,,
9402,두부,명태참어묵,,,,,,,,,,,
9403,얼음식혜,,,,,,,,,,,,
9404,당근,,,,,,,,,,,,
9405,두부,,,,,,,,,,,,
9406,두부,찌개용두부,,,,,,,,,,,
9407,콩나물,대파,찌개용두부,,,,,,,,,,
9408,두부,,,,,,,,,,,,
9409,두부,유정란/친환경,찌개용두부,,,,,,,,,,
9410,두부,찌개용두부,,,,,,,,,,,
9411,유정란/친환경,,,,,,,,,,,,
9412,두부,찌개용두부,,,,,,,,,,,
9413,두부,찌개용두부,,,,,,,,,,,
9414,중파,찌개용두부,,,,,,,,,,,
9415,유정란/친환경,콩나물,,,,,,,,,,,
9416,두부,찌개용두부,,,,,,,,,,,
9417,유정란/친환경,,,,,,,,,,,,
9418,두부,콩나물,,,,,,,,,,,
9419,콩나물,,,,,,,,,,,,
9420,두부,,,,,,,,,,,,
9421,콩나물,,,,,,,,,,,,
9422,과일푸딩,,,,,,,,,,,,
9423,두부,동물복지유정란,누룽지,,,,,,,,,,
9424,유정란/친환경,,,,,,,,,,,,
9425,두부,연두부,현미유,팽이버섯,,,,,,,,,
9426,사과당근즙,상큼한포도,,,,,,,,,,,
9427,밥풀과자,,,,,,,,,,,,
9428,청경채,양배추,,,,,,,,,,,
9429,청경채,,,,,,,,,,,,
9430,청경채,,,,,,,,,,,,
9431,동물복지유정란,연두부,,,,,,,,,,,
9432,유정란/친환경,,,,,,,,,,,,
9433,콩나물,찌개용두부,,,,,,,,,,,
9434,두부,,,,,,,,,,,,
9435,유정란/친환경,찌개용두부,,,,,,,,,,,
9436,유정란/친환경,유정란/친환경,,,,,,,,,,,
9437,동물복지유정란,콩나물,,,,,,,,,,,
9438,동물복지유정란,,,,,,,,,,,,
9439,두부,,,,,,,,,,,,
9440,두부,,,,,,,,,,,,
9441,유정란/친환경,,,,,,,,,,,,
9442,찌개용두부,,,,,,,,,,,,
9443,유정란/친환경,,,,,,,,,,,,
9444,찌개용두부,,,,,,,,,,,,
9445,동물복지유정란,찌개용두부,,,,,,,,,,,
9446,두부,,,,,,,,,,,,
9447,유정란/친환경,,,,,,,,,,,,
9448,두부,,,,,,,,,,,,
9449,두부,,,,,,,,,,,,
9450,찌개용두부,,,,,,,,,,,,
9451,찌개용두부,,,,,,,,,,,,
9452,동물복지유정란,,,,,,,,,,,,
9453,찌개용두부,,,,,,,,,,,,
9454,양파,,,,,,,,,,,,
9455,연두부,,,,,,,,,,,,
9456,검은콩두유,,,,,,,,,,,,
9457,두부,,,,,,,,,,,,
9458,유정란/친환경,,,,,,,,,,,,
9459,단무지,,,,,,,,,,,,
9460,두부,,,,,,,,,,,,
9461,얼음식혜,,,,,,,,,,,,
9462,두부,현미유,찌개용두부,,,,,,,,,,
9463,두부,찌개용두부,,,,,,,,,,,
9464,찌개용두부,,,,,,,,,,,,
9465,백미/유,,,,,,,,,,,,
9466,찌개용두부,,,,,,,,,,,,
9467,두부,,,,,,,,,,,,
9468,두부,양파,당근,,,,,,,,,,
9469,두부,백미/유,,,,,,,,,,,
9470,동물복지유정란,,,,,,,,,,,,
9471,어린잎채소,닭가슴살,,,,,,,,,,,
9472,두부,연두부,,,,,,,,,,,
9473,동물복지유정란,사과/,어린잎채소,당근,쥬키니호박,,,,,,,,
9474,청경채,양송이버섯,,,,,,,,,,,
9475,양배추,,,,,,,,,,,,
9476,두부,백미/유,청경채,,,,,,,,,,
9477,두부,,,,,,,,,,,,
9478,두부,,,,,,,,,,,,
9479,동물복지유정란,,,,,,,,,,,,
9480,시금치,연두부,무,유기농우유,팽이버섯,,,,,,,,
9481,유정란/친환경,현미유,양배추,,,,,,,,,,
9482,유기농우유,,,,,,,,,,,,
9483,당근,,,,,,,,,,,,
9484,두부,무,,,,,,,,,,,
9485,유기농성이시돌목장우유,,,,,,,,,,,,
9486,브로컬리,,,,,,,,,,,,
9487,유기농우유,,,,,,,,,,,,
9488,백미/유,,,,,,,,,,,,
9489,유기농성이시돌목장우유,,,,,,,,,,,,
9490,유정란/친환경,,,,,,,,,,,,
9491,당근,,,,,,,,,,,,
9492,연두부,백미/유,브로컬리,,,,,,,,,,
9493,두부,유기농우유,청경채,,,,,,,,,,
9494,유기농우유,,,,,,,,,,,,
9495,유정란/친환경,,,,,,,,,,,,
9496,두부,애호박,,,,,,,,,,,
9497,동물복지유정란,백미/유,얼음식혜,가지,,,,,,,,,
9498,유기농우유,,,,,,,,,,,,
9499,두부,동물복지유정란,,,,,,,,,,,
9500,백미/유,,,,,,,,,,,,
9501,두부,가지,,,,,,,,,,,
9502,유기농우유,,,,,,,,,,,,
9503,연두부,백미/유,유기농우유,,,,,,,,,,
9504,애호박,,,,,,,,,,,,
9505,상큼한감귤&한라봉,,,,,,,,,,,,
9506,상큼한감귤,,,,,,,,,,,,
9507,유정란/친환경,,,,,,,,,,,,
9508,찌개용두부,,,,,,,,,,,,
9509,두부,,,,,,,,,,,,
9510,연두부,,,,,,,,,,,,
9511,연두부,,,,,,,,,,,,
9512,양파,동물복지유정란,연두부,,,,,,,,,,
9513,두부,양송이버섯,,,,,,,,,,,
9514,팽이버섯,,,,,,,,,,,,
9515,동물복지유정란,,,,,,,,,,,,
9516,연두부,,,,,,,,,,,,
9517,연두부,애호박,,,,,,,,,,,
9518,상큼한감귤&한라봉,,,,,,,,,,,,
9519,두부,양파,,,,,,,,,,,
9520,연두부,,,,,,,,,,,,
9521,팽이버섯,,,,,,,,,,,,
9522,당근,,,,,,,,,,,,
9523,동물복지유정란,,,,,,,,,,,,
9524,두부,유정란/친환경,우유,,,,,,,,,,
9525,연두부,,,,,,,,,,,,
9526,두부,,,,,,,,,,,,
9527,양송이버섯,,,,,,,,,,,,
9528,유기농우유,,,,,,,,,,,,
9529,두부,양송이버섯,,,,,,,,,,,
9530,두부,,,,,,,,,,,,
9531,두부,,,,,,,,,,,,
9532,두부,양송이버섯,,,,,,,,,,,
9533,두부,,,,,,,,,,,,
9534,누룽지,,,,,,,,,,,,
9535,쥬키니호박,,,,,,,,,,,,
9536,두부,동물복지유정란,,,,,,,,,,,
9537,유정란/친환경,당근,,,,,,,,,,,
9538,유정란/친환경,어린잎채소,얼음식혜,,,,,,,,,,
9539,동물복지유정란,중파,,,,,,,,,,,
